time_us,event,node_id,packet_id,details_json
18365000,tx_start,3,5342,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18366316,packet_delivered,3,5342,"{""kind"": ""voice"", ""latency_us"": 1318}"
18367500,voice_frame_generated,4,5343,"{""sequence"": 918}"
18367500,queue_depth,4,,"{""depth"": 1}"
18367500,tx_start,4,5343,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18368816,packet_delivered,4,5343,"{""kind"": ""voice"", ""latency_us"": 1318}"
18370000,voice_frame_generated,5,5344,"{""sequence"": 918}"
18370000,queue_depth,5,,"{""depth"": 1}"
18370000,tx_start,5,5344,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18371316,packet_delivered,5,5344,"{""kind"": ""voice"", ""latency_us"": 1318}"
18372500,voice_frame_generated,6,5345,"{""sequence"": 918}"
18372500,queue_depth,6,,"{""depth"": 1}"
18372500,tx_start,6,5345,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18373816,packet_delivered,6,5345,"{""kind"": ""voice"", ""latency_us"": 1318}"
18380000,voice_frame_generated,1,5346,"{""sequence"": 569}"
18380000,queue_depth,1,,"{""depth"": 1}"
18380000,tx_start,1,5346,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18381316,packet_delivered,1,5346,"{""kind"": ""voice"", ""latency_us"": 1318}"
18382500,voice_frame_generated,2,5347,"{""sequence"": 919}"
18382500,queue_depth,2,,"{""depth"": 1}"
18382500,tx_start,2,5347,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18383816,packet_delivered,2,5347,"{""kind"": ""voice"", ""latency_us"": 1318}"
18385000,voice_frame_generated,3,5348,"{""sequence"": 919}"
18385000,queue_depth,3,,"{""depth"": 1}"
18385000,tx_start,3,5348,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18386316,packet_delivered,3,5348,"{""kind"": ""voice"", ""latency_us"": 1318}"
18387500,voice_frame_generated,4,5349,"{""sequence"": 919}"
18387500,queue_depth,4,,"{""depth"": 1}"
18387500,tx_start,4,5349,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18388816,packet_delivered,4,5349,"{""kind"": ""voice"", ""latency_us"": 1318}"
18390000,voice_frame_generated,5,5350,"{""sequence"": 919}"
18390000,queue_depth,5,,"{""depth"": 1}"
18390000,tx_start,5,5350,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18391316,packet_delivered,5,5350,"{""kind"": ""voice"", ""latency_us"": 1318}"
18392500,voice_frame_generated,6,5351,"{""sequence"": 919}"
18392500,queue_depth,6,,"{""depth"": 1}"
18392500,tx_start,6,5351,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18393816,packet_delivered,6,5351,"{""kind"": ""voice"", ""latency_us"": 1318}"
18400000,voice_frame_generated,1,5352,"{""sequence"": 570}"
18400000,queue_depth,1,,"{""depth"": 1}"
18400000,tx_start,1,5352,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18401316,packet_delivered,1,5352,"{""kind"": ""voice"", ""latency_us"": 1318}"
18402500,voice_frame_generated,2,5353,"{""sequence"": 920}"
18402500,queue_depth,2,,"{""depth"": 1}"
18402500,tx_start,2,5353,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18403816,packet_delivered,2,5353,"{""kind"": ""voice"", ""latency_us"": 1318}"
18405000,voice_frame_generated,3,5354,"{""sequence"": 920}"
18405000,queue_depth,3,,"{""depth"": 1}"
18405000,tx_start,3,5354,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18406316,packet_delivered,3,5354,"{""kind"": ""voice"", ""latency_us"": 1318}"
18407500,voice_frame_generated,4,5355,"{""sequence"": 920}"
18407500,queue_depth,4,,"{""depth"": 1}"
18407500,tx_start,4,5355,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18408816,packet_delivered,4,5355,"{""kind"": ""voice"", ""latency_us"": 1318}"
18410000,voice_frame_generated,5,5356,"{""sequence"": 920}"
18410000,queue_depth,5,,"{""depth"": 1}"
18410000,tx_start,5,5356,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18411316,packet_delivered,5,5356,"{""kind"": ""voice"", ""latency_us"": 1318}"
18412500,voice_frame_generated,6,5357,"{""sequence"": 920}"
18412500,queue_depth,6,,"{""depth"": 1}"
18412500,tx_start,6,5357,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18413816,packet_delivered,6,5357,"{""kind"": ""voice"", ""latency_us"": 1318}"
18416000,tx_start,2,5358,"{""airtime_us"": 484, ""kind"": ""heartbeat""}"
18416484,packet_delivered,2,5358,"{""kind"": ""heartbeat"", ""latency_us"": 486}"
18416484,heartbeat_received,2,5358,{}
18420000,voice_frame_generated,1,5359,"{""sequence"": 571}"
18420000,queue_depth,1,,"{""depth"": 1}"
18420000,tx_start,1,5359,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18421316,packet_delivered,1,5359,"{""kind"": ""voice"", ""latency_us"": 1318}"
18422500,voice_frame_generated,2,5360,"{""sequence"": 921}"
18422500,queue_depth,2,,"{""depth"": 1}"
18422500,tx_start,2,5360,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18423816,packet_delivered,2,5360,"{""kind"": ""voice"", ""latency_us"": 1318}"
18425000,voice_frame_generated,3,5361,"{""sequence"": 921}"
18425000,queue_depth,3,,"{""depth"": 1}"
18425000,tx_start,3,5361,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18426316,packet_delivered,3,5361,"{""kind"": ""voice"", ""latency_us"": 1318}"
18427500,voice_frame_generated,4,5362,"{""sequence"": 921}"
18427500,queue_depth,4,,"{""depth"": 1}"
18427500,tx_start,4,5362,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18428816,packet_delivered,4,5362,"{""kind"": ""voice"", ""latency_us"": 1318}"
18430000,voice_frame_generated,5,5363,"{""sequence"": 921}"
18430000,queue_depth,5,,"{""depth"": 1}"
18430000,tx_start,5,5363,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18431316,packet_delivered,5,5363,"{""kind"": ""voice"", ""latency_us"": 1318}"
18432500,voice_frame_generated,6,5364,"{""sequence"": 921}"
18432500,queue_depth,6,,"{""depth"": 1}"
