time_us,event,node_id,packet_id,details_json
642000,voice_frame_generated,5,197,"{""sequence"": 32}"
642000,collision_detected,5,197,"{""with_packet_id"": 195}"
642000,collision_detected,5,197,"{""with_packet_id"": 196}"
642000,tx_start,5,197,"{""airtime_us"": 1316}"
642316,packet_collided,3,195,{}
642500,voice_frame_generated,6,198,"{""sequence"": 32}"
642500,collision_detected,6,198,"{""with_packet_id"": 196}"
642500,collision_detected,6,198,"{""with_packet_id"": 197}"
642500,tx_start,6,198,"{""airtime_us"": 1316}"
642816,packet_collided,4,196,{}
643316,packet_collided,5,197,{}
643816,packet_collided,6,198,{}
660000,voice_frame_generated,1,199,"{""sequence"": 33}"
660000,tx_start,1,199,"{""airtime_us"": 1316}"
660500,voice_frame_generated,2,200,"{""sequence"": 33}"
660500,collision_detected,2,200,"{""with_packet_id"": 199}"
660500,tx_start,2,200,"{""airtime_us"": 1316}"
661000,voice_frame_generated,3,201,"{""sequence"": 33}"
661000,collision_detected,3,201,"{""with_packet_id"": 199}"
661000,collision_detected,3,201,"{""with_packet_id"": 200}"
661000,tx_start,3,201,"{""airtime_us"": 1316}"
661316,packet_collided,1,199,{}
661500,voice_frame_generated,4,202,"{""sequence"": 33}"
661500,collision_detected,4,202,"{""with_packet_id"": 200}"
661500,collision_detected,4,202,"{""with_packet_id"": 201}"
661500,tx_start,4,202,"{""airtime_us"": 1316}"
661816,packet_collided,2,200,{}
662000,voice_frame_generated,5,203,"{""sequence"": 33}"
662000,collision_detected,5,203,"{""with_packet_id"": 201}"
662000,collision_detected,5,203,"{""with_packet_id"": 202}"
662000,tx_start,5,203,"{""airtime_us"": 1316}"
662316,packet_collided,3,201,{}
662500,voice_frame_generated,6,204,"{""sequence"": 33}"
662500,collision_detected,6,204,"{""with_packet_id"": 202}"
662500,collision_detected,6,204,"{""with_packet_id"": 203}"
662500,tx_start,6,204,"{""airtime_us"": 1316}"
662816,packet_collided,4,202,{}
663316,packet_collided,5,203,{}
663816,packet_collided,6,204,{}
680000,voice_frame_generated,1,205,"{""sequence"": 34}"
680000,tx_start,1,205,"{""airtime_us"": 1316}"
680500,voice_frame_generated,2,206,"{""sequence"": 34}"
680500,collision_detected,2,206,"{""with_packet_id"": 205}"
